timestamp,exercise_type,shoulder_height_diff,hip_height_diff,knee_height_diff,ankle_height_diff,elbow_height_diff,wrist_height_diff,ear_height_diff,squat_angle,plank_angle,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_y,right_hip_x,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,""
1761242182328,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.9767,167.74495,451.57498,161.08301,439.25732,268.9206,380.49243,378.5291,256.59137,325.7966,441.3411,313.71475,434.90982,385.20248,488.58118,377.3324,483.65054,140.8289,504.62387,138.58394,489.3523,103.80172,549.87683,109.50343,525.1185,160.12854,473.93524,158.48932,472.08563,
1761242182363,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.47131,167.57608,451.54474,161.3066,439.14258,269.1136,380.57056,376.35773,259.84317,327.8287,440.47687,317.18115,438.71362,385.36887,488.56693,377.4448,483.46646,140.1209,504.40015,138.29485,489.3375,102.174225,547.50024,109.32647,525.1037,159.91574,474.14117,158.43312,472.17108,
1761242182405,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.03629,167.21767,451.3766,161.49002,439.01993,268.90204,380.36432,376.1391,260.32028,325.8545,441.5128,317.41376,438.98236,385.66446,488.68393,377.99716,483.71838,139.54456,504.94214,138.59732,489.87128,101.27077,547.9219,109.49251,525.49774,159.85179,474.00418,158.69768,471.977,
1761242182442,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.167465,167.54382,452.20154,160.93382,439.1422,269.24246,380.9441,376.16534,260.06744,326.3798,441.82037,317.64026,438.8319,385.51993,488.3991,377.38928,483.0098,139.89134,505.07095,138.04959,489.65186,102.63655,550.2635,108.961784,525.34534,159.63562,474.17352,157.37889,470.83008,
1761242182486,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.66972,167.50491,452.0966,161.59315,439.412,269.03687,380.49283,376.07513,260.18286,325.84836,441.70956,314.22983,435.09323,385.6906,488.75623,377.8292,483.46942,139.75406,505.20447,138.67598,490.05194,101.29733,547.9912,109.21446,525.3935,159.67973,474.1882,158.37146,472.2383,
1761242182516,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.533325,167.5139,450.9293,162.15813,438.55768,268.22595,380.3334,375.94482,259.33075,322.3977,437.29388,314.0453,435.0621,385.933,488.6165,377.7352,483.5056,140.37592,504.4439,138.78438,488.59332,102.21009,547.9116,109.98063,524.6786,159.4145,471.39636,158.06577,469.1243,
1761242182572,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.36457,167.1748,451.20496,161.60196,439.03113,268.3741,380.51175,378.62585,256.69366,325.84375,441.495,317.4536,439.2195,384.10657,489.435,377.67337,483.7298,139.61403,504.20575,138.1831,489.06735,101.44296,548.23096,106.74138,527.3127,159.95055,472.92053,157.82549,469.5705,
1761242182614,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.320366,167.36119,451.0919,161.57301,438.95786,268.952,380.74603,376.5793,259.9705,325.55814,441.4046,317.13107,439.0467,385.64844,488.59076,377.74026,483.48444,139.93007,504.52206,138.56998,489.34778,101.002235,548.5048,106.74012,527.1654,160.42102,473.09177,158.0988,469.7612,
1761242182654,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.70239,167.5365,450.6238,161.811,438.7702,268.93726,380.96326,376.3734,259.86148,325.53732,441.25565,316.94485,438.64835,385.64478,488.20294,377.39017,482.95398,139.37405,504.0819,138.0001,489.04913,100.2534,548.12915,106.26449,526.5476,160.65196,472.8726,158.53148,469.80884,
1761242182697,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.5696,167.36127,451.1978,161.38353,439.06815,268.9404,380.7422,376.41446,259.63132,326.0336,441.29645,317.35428,438.62903,385.6948,488.438,377.3068,483.00354,139.453,505.00735,138.0594,489.74274,100.84449,548.27686,106.19731,526.99066,160.22763,473.4822,158.87715,471.67255,
1761242182748,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.000244,167.44122,451.915,161.0405,439.37622,269.05295,380.74313,376.32025,259.87744,326.05383,441.8503,317.68106,439.02588,385.88995,488.56107,377.45663,483.05832,139.841,505.1736,138.32576,489.99298,102.56656,550.8125,109.373085,525.39404,159.62648,473.84982,157.37624,470.57437,
1761242182788,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.08028,167.245,451.03238,161.2228,439.07944,268.64557,380.1984,378.73218,256.56635,326.00848,441.67657,317.44687,439.278,385.75052,488.83652,377.776,483.62543,139.87233,504.8901,138.50476,489.90424,100.84478,548.0205,106.400215,527.391,159.55716,473.24185,157.38582,470.0125,
1761242182827,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.541954,167.40916,450.33264,161.74014,438.58405,268.78436,380.43167,376.1864,259.78073,326.16772,441.6901,317.8294,439.31552,385.61777,488.84607,377.3694,483.5822,139.90384,504.76093,138.73993,489.5219,102.18673,550.2937,109.287315,525.49945,159.32648,471.49936,157.86867,469.2212,
1761242182866,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.55613,167.18457,450.48486,161.75244,439.2979,268.7597,380.48462,379.27536,257.08997,326.15588,441.75797,317.5976,439.22797,385.72742,488.5265,377.25848,483.17133,140.25008,504.52704,139.22118,490.0037,102.06705,550.5044,111.787506,529.6296,158.69447,471.111,157.37881,469.07904,
1761242182908,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.07291,167.227,451.2265,161.33086,439.91534,270.24597,382.54898,379.81836,257.34814,328.1986,440.9845,317.67795,439.3067,385.7016,488.88977,377.17053,483.66663,140.24603,504.94513,138.74788,490.1915,102.41206,550.8911,108.985435,526.19086,159.3385,473.0655,157.17479,469.92337,
1761242182942,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.84361,167.08287,449.75308,162.26836,439.05075,268.68472,380.11124,379.52408,257.54425,327.74265,440.68964,317.5334,439.22552,385.37396,488.96884,377.44534,484.17908,139.78833,504.52826,138.92923,489.87366,101.70473,550.7003,106.466835,528.0988,158.8418,471.15494,157.67993,469.2178,
1761242182989,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.6848,167.06079,450.55237,161.88263,439.6944,268.42877,380.04163,379.68744,257.0814,323.95953,436.5364,319.54755,438.18793,385.2662,488.9273,377.64813,484.01642,140.02968,505.0103,140.55463,493.74414,102.05446,550.77234,108.28574,532.23334,158.20158,471.87177,156.95288,469.96893,
1761242183031,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.65604,167.1951,450.90607,161.79663,439.557,268.57343,380.50787,379.72806,257.39813,327.8263,440.94617,319.47836,438.19672,385.46716,489.06033,377.65424,484.06097,139.92178,505.45822,138.61444,490.58582,101.773285,550.931,106.20738,528.20917,159.13068,473.5693,157.2355,470.56586,
1761242183068,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.32974,167.36906,451.01154,161.70161,439.60355,268.6518,380.51312,379.51453,257.24127,322.24634,437.6458,317.2647,439.48358,385.3854,489.11462,377.2595,484.0664,139.65201,505.0626,138.54921,490.54138,101.856476,551.17993,106.527214,528.2113,159.36748,473.4792,157.25157,470.43286,
1761242183099,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.10337,167.55052,450.57895,161.71753,439.04785,269.06097,381.2047,377.9029,260.0301,327.30054,440.56738,319.2495,438.1974,385.33847,488.48285,377.50153,483.53488,139.4892,503.92218,137.5247,488.70374,101.603455,549.2185,106.28705,527.0083,160.32996,473.1804,157.94496,469.8642,
1761242183133,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.36982,165.44609,448.8012,162.14038,439.61655,267.87976,379.97656,378.8977,257.051,324.84088,440.49252,317.24362,439.01617,383.8444,488.85178,376.965,484.39633,135.70085,504.5076,138.24132,490.01086,98.4058,549.2953,106.4027,527.7734,158.73285,472.17926,157.54964,470.19812,
1761242183162,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.225815,166.08562,448.7112,162.63708,439.24127,268.01697,380.25818,378.78864,256.84036,325.202,441.34702,317.0875,439.28796,385.3269,488.3478,377.4597,483.67007,136.8829,505.86737,138.45738,489.7616,98.97158,548.6074,106.82469,527.801,159.3011,471.4566,158.2695,469.50253,
1761242183200,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.38473,166.78107,450.8821,162.11838,439.6209,268.26358,380.315,376.85138,259.80557,325.70847,441.49182,317.30078,439.35175,385.49487,488.4643,377.2957,483.79462,139.16246,504.53864,138.59587,489.87064,98.71788,548.9909,106.6154,527.5429,158.9432,471.9955,157.71486,469.9934,
1761242183242,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.3738,167.18808,450.4649,162.24721,439.16913,268.1713,380.18805,376.4952,259.5625,325.8007,441.5381,317.43912,439.38873,385.33813,488.3271,377.2795,483.6523,139.34134,504.24854,138.50957,489.5485,99.595,549.26355,106.70089,527.7075,159.61655,471.88165,158.36266,469.92108,
1761242183283,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.2712,167.33788,450.52325,162.22949,438.82248,267.85773,380.27652,376.26416,259.30133,321.53894,437.40448,316.8964,439.4066,385.37918,487.99472,377.33737,483.1712,139.4702,504.625,138.63202,489.55478,99.44932,548.3669,109.80531,525.1702,159.68382,471.64264,158.37427,469.45712,
1761242183333,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.24926,167.15895,450.73077,161.66408,439.18655,268.09006,380.29645,378.9232,256.49673,325.5678,441.59326,317.41107,439.32086,384.02692,489.06348,377.77582,483.45944,139.30054,504.91544,138.26361,489.6089,100.1143,549.3953,107.036606,527.5257,159.43834,472.12128,157.97304,469.96124,
1761242183372,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.29355,167.06526,451.02777,161.5704,439.2926,268.03244,380.21176,376.84583,259.4884,325.9459,441.58542,317.31656,439.05566,385.76144,488.07086,377.78442,483.02,139.64177,504.13092,138.38673,489.31787,100.94966,548.7717,106.975876,526.767,160.3255,473.26614,158.23022,470.05783,
1761242183406,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.52164,167.11206,450.74884,161.61504,439.22763,268.33783,380.42932,376.97314,259.6612,325.86444,441.4568,317.29547,439.14667,385.7,487.95404,377.5082,482.74033,139.60458,504.74713,138.57704,489.8365,100.66187,548.9684,107.05214,527.4564,159.93442,473.06473,157.80664,469.8089,
1761242183446,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.46449,167.1107,450.86145,161.34842,439.18542,268.37125,380.71902,378.99045,256.20724,325.39694,441.4993,316.95096,439.17004,385.85516,487.85425,377.57617,482.65262,139.64195,504.77512,138.27084,490.04395,101.46986,548.83514,106.82599,527.5865,159.6983,472.95868,157.38066,469.62204,
1761242183488,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.75805,167.19469,450.00403,161.8996,438.84326,268.3106,380.68713,379.32074,256.54855,325.284,441.38007,316.95386,439.22308,385.6446,487.58044,377.20486,482.48184,139.7139,503.5767,138.64601,489.4895,102.00801,547.8405,109.64514,525.3148,159.31209,471.29266,157.86945,469.19336,
1761242183516,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.73805,167.51112,451.0512,161.72496,438.9303,268.5598,381.22888,379.35406,256.67606,325.74432,441.73865,317.2667,439.3742,385.56207,487.99515,377.18503,482.81848,138.95505,504.49854,137.89815,489.45694,100.87076,548.31384,106.29617,527.08014,159.94197,473.55383,158.61203,471.6664,
1761242183556,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.89704,166.99104,450.8825,161.97873,439.57538,268.05978,380.7743,379.6764,256.92776,327.5142,440.9703,316.97226,439.61005,385.2051,488.66943,377.09695,483.90704,138.54024,504.70422,138.33878,489.94904,99.61421,547.9984,106.43679,527.3031,159.78638,473.66248,157.97156,470.74924,
1761242183616,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6318,166.59354,450.44513,161.97221,439.51413,267.42038,380.47498,379.4658,256.28357,325.44092,441.8492,316.86096,439.39072,385.20407,488.6206,376.9893,483.74283,136.57301,505.89816,138.48373,489.7245,99.84737,547.5605,109.43154,525.274,159.57246,473.04764,157.77896,470.03058,
1761242183653,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.58628,166.53273,451.4656,160.94412,439.86102,267.73782,381.00693,379.4809,256.14868,325.43484,441.95203,316.72757,439.31342,385.40268,488.77875,377.1151,483.55502,138.55644,505.22293,138.099,490.07355,100.09745,547.7313,106.1807,527.1374,159.1785,474.0158,157.82442,472.2555,
1761242183680,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.62337,166.97623,451.73285,160.79642,440.07184,267.70944,380.96378,379.33377,255.8685,327.2248,441.07852,315.3164,434.195,384.95865,488.69614,376.7228,483.4668,139.13017,505.1535,138.269,490.21582,100.44754,547.4768,106.17737,526.8205,159.16829,474.44717,157.69756,472.6908,
1761242183725,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.22931,166.88324,450.94934,161.57881,439.38034,267.37357,380.87253,376.78983,258.81683,323.78757,441.11725,315.11746,434.0948,384.53568,487.44116,377.40027,482.99136,138.71655,504.02908,138.01291,489.6956,100.21356,547.41864,106.07028,527.138,159.29776,473.03958,157.26927,469.9253,
1761242183775,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.479095,166.7945,450.79517,161.9137,439.27402,267.27414,380.4618,376.16974,259.13834,320.5531,436.6646,315.3787,433.8013,384.4901,487.74884,377.58456,483.3281,138.8829,504.4461,138.33138,489.83252,99.93143,548.1124,106.53992,527.539,159.62514,472.91034,157.79417,469.72562,
1761242183805,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.27122,166.9529,450.88803,161.49413,439.63626,267.99872,380.44897,376.4246,259.6796,324.83206,441.07294,319.00427,437.86835,382.61066,489.12796,377.3882,483.94904,138.70857,504.00604,138.03851,489.9341,100.21745,547.9437,106.50514,527.44824,159.97813,472.54596,157.88528,469.4191,
1761242183848,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.51452,166.8116,450.64673,161.48204,439.2788,267.9123,380.43472,378.6375,256.3925,324.75656,440.76996,316.72595,438.3046,384.37045,488.16193,377.1128,483.08398,139.40569,503.78983,138.70398,489.36246,99.83894,547.6059,106.68852,526.72375,159.83197,471.8363,157.72536,468.40033,
1761242183888,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.95206,166.86961,452.07648,160.89133,439.97888,268.23288,380.93585,379.20392,256.63715,324.37445,441.10934,316.06683,438.47406,384.00958,488.33862,377.0713,483.44507,139.72678,504.63193,138.34496,489.47845,101.11233,547.78375,106.475746,526.56323,159.06085,473.41473,156.69467,470.08926,
1761242183923,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.255104,167.35487,451.7287,161.25864,439.3425,268.2805,381.0519,377.14966,259.39233,324.86853,441.1897,316.18622,438.64526,384.32498,488.1995,376.6776,483.14908,140.40715,504.8139,138.7323,489.25266,102.68115,549.969,106.751144,526.5044,159.35841,473.24463,157.04393,469.89343,
1761242183972,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.14051,167.0703,451.6712,161.42886,439.7144,267.9,380.55048,376.78928,259.25156,324.94528,441.00522,318.5736,437.71652,384.6318,488.38135,376.8553,483.34033,140.15881,504.62497,139.07132,489.52698,101.96611,550.0341,109.96808,524.88916,159.40521,473.33246,157.32114,470.05804,
1761242184014,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.23672,167.02283,451.026,162.33572,439.79108,267.65262,380.12936,376.3609,259.7614,325.46747,441.26144,319.8251,437.90195,383.37756,489.45697,377.68103,483.67416,136.566,506.9193,138.35336,490.15762,98.19871,549.0629,106.311035,527.8988,159.15747,472.20038,158.02972,470.17624,
1761242184055,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.63554,167.37952,450.979,162.20071,439.87982,268.0042,380.70007,378.87885,256.70706,325.7045,441.36127,317.81656,439.21597,383.50192,489.6413,377.9105,484.2133,138.94043,504.85376,138.31122,490.00983,99.04327,549.0986,106.57554,528.1229,159.46538,471.94208,158.23631,470.02155,
1761242184090,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.349495,167.23547,451.88306,161.17258,439.91693,267.93008,380.6436,376.41748,259.50635,325.8699,441.42654,319.85367,437.84756,383.5238,489.3918,377.65826,483.54065,138.98653,505.44794,137.83524,489.86456,99.17988,549.06885,105.75317,527.5556,159.75528,473.93784,158.44136,472.14453,
1761242184124,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.60793,166.48149,448.33295,163.1352,439.18268,267.52805,379.92084,378.33707,256.4291,323.90924,441.00488,316.9235,439.3473,384.00327,487.9591,377.63364,482.15808,138.86812,502.2833,139.47589,489.7838,98.804825,548.70996,107.6122,528.1646,161.45271,468.83167,160.5988,466.52136,
1761242184170,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.40535,166.81537,450.98572,161.74193,439.6186,267.49118,379.51077,376.1651,259.06165,325.08276,441.7514,317.17017,439.71085,385.40555,487.7793,377.57553,482.8222,139.03288,504.64075,138.01495,490.07312,100.463806,549.3454,106.573006,527.3064,158.9181,471.419,157.7153,469.25137,
1761242184206,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.26602,167.33817,451.6803,160.40509,439.08813,267.89062,380.12424,376.1472,258.97662,324.78436,441.77338,316.93933,439.49905,386.0034,488.14435,378.20538,482.65314,139.55766,504.0243,137.60458,488.76498,101.180534,547.93884,105.74996,526.1093,159.71198,473.22726,157.07266,469.68784,
1761242184233,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.68877,167.3765,451.44058,160.54465,439.20596,267.84772,380.09476,375.93018,259.1668,325.07043,441.31323,319.46262,438.07007,384.1896,488.96194,380.52332,485.7884,139.57193,504.71808,137.62291,489.2563,101.18274,548.3231,105.498344,526.8995,159.87187,472.99744,157.25398,469.52512,
1761242184290,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.92645,166.93922,451.6715,160.89929,439.3715,267.95322,380.39554,376.15036,259.38318,325.23242,441.53387,317.14023,439.54636,384.03546,489.4838,380.4321,486.1562,138.9894,506.04102,138.04927,490.37,100.15178,549.0658,106.30939,528.1829,159.39154,473.45914,157.07742,470.06708,
1761242184328,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.00141,166.68494,451.29974,160.5709,439.41455,268.1857,380.34595,376.44424,259.4605,325.22565,441.6064,316.95303,439.6056,384.27402,489.62408,377.88306,483.52637,139.59326,504.90756,138.47456,489.99054,100.97786,548.096,106.40674,527.3987,159.24089,473.09933,156.7829,469.67365,
1761242184364,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.91796,166.59654,450.68488,160.77461,438.87274,268.2168,380.82123,376.56204,259.441,325.86017,441.7212,319.7113,437.99057,384.0799,489.45847,377.7059,483.22406,138.92337,503.79562,137.99422,489.1385,100.442566,548.01965,106.2106,526.81915,159.62415,472.15448,157.34854,468.69415,
1761242184397,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.694725,166.04478,450.1561,162.0301,439.25458,268.1552,380.50812,376.8762,260.3358,325.07153,441.56042,317.16568,439.07376,383.2161,489.27576,379.8379,486.19464,135.9782,505.96524,138.54916,489.7322,98.7623,547.838,106.574776,527.1278,159.14883,472.36087,157.64252,469.33087,
1761242184445,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.09218,165.84245,451.03146,161.51567,438.8142,268.25635,380.69232,376.5294,260.29565,324.95016,442.40268,316.62466,439.72284,383.3414,488.94116,377.24075,483.34418,135.07681,505.85422,137.13014,488.70663,97.824165,547.5969,105.20547,526.0699,158.29016,472.963,156.95563,469.71405,
1761242184486,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.11862,166.54962,450.09546,162.0062,437.8401,268.12457,380.14938,375.71228,260.05685,325.0794,441.9345,316.7503,439.07172,384.56448,488.10153,376.60782,482.9779,138.1021,503.78174,137.8261,488.11353,100.11606,547.22363,109.08953,523.626,158.20784,470.73636,157.42484,468.56012,
1761242184519,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.38649,168.32788,450.97806,162.0299,438.15976,270.52847,382.74408,378.5141,256.96713,328.10538,440.08942,319.74084,437.3833,385.62183,487.70593,377.62598,482.2783,139.6059,504.44257,138.40262,488.1911,101.7981,548.25616,108.47534,525.5105,157.89496,472.31747,156.24255,470.2585,
1761242184570,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.623566,167.44505,451.5564,162.91469,439.43536,269.62106,382.68585,379.005,257.52014,328.10934,439.95172,320.1249,437.37476,384.7809,488.24353,377.77795,483.345,136.6262,506.94168,138.39494,489.61816,98.12884,550.5737,107.890175,526.2732,158.27483,473.6029,156.91359,470.8166,
1761242184609,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.07548,165.93953,447.69565,162.42615,439.4543,265.86646,378.97595,379.03732,255.34839,322.13574,436.05286,315.76904,434.65225,384.48013,487.98923,377.72342,483.8421,138.88689,505.29663,138.55698,490.65424,101.4934,547.5204,112.22178,525.3595,154.19698,470.807,153.11125,469.37772,
1761242184646,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.47895,165.86734,448.77332,161.33792,441.09866,267.55026,381.2061,381.07123,255.56828,326.57843,440.06436,319.13824,438.9806,383.48163,488.79358,377.30743,485.21713,139.79529,506.89703,138.06917,493.39636,100.70776,547.6526,107.64542,528.51776,151.21127,473.46027,149.61743,472.24646,
1761242184689,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.747185,164.59181,448.87286,160.49431,441.9025,267.5501,381.6434,381.0611,254.81644,325.76862,440.0842,316.70398,440.3696,383.63742,488.1112,377.22427,484.91818,139.94376,507.94296,140.2725,497.70007,102.212135,547.9465,110.42596,526.7781,147.05638,474.49017,145.7286,473.22723,
1761242184716,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.70846,165.53906,450.81882,158.17458,445.33838,266.8156,381.52234,382.20776,254.80473,326.16272,440.68417,316.8079,441.01257,383.6923,487.75732,377.3136,484.5961,139.19098,507.7208,139.71057,498.7002,100.80386,545.81476,105.19998,529.3035,146.63962,475.4865,145.1141,474.3083,
1761242184768,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.89637,166.70789,448.8125,160.50371,441.66882,267.88748,382.06946,384.59598,256.8247,326.89926,440.45184,319.31934,439.48315,384.0575,488.0744,377.13626,484.5609,144.16812,508.5359,139.99767,498.06323,103.26679,543.40125,104.76514,527.8966,147.05959,471.76642,145.66287,471.31677,
1761242184802,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.19855,165.05968,447.95352,158.54611,444.28287,267.1786,381.88574,385.40234,257.5197,328.0987,440.51013,321.17908,439.74207,384.45465,489.35803,381.758,487.69772,141.77904,509.5233,140.56094,497.43,101.13791,542.4768,105.402534,525.45526,144.58795,472.66693,143.42834,472.55142,
1761242184850,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.01504,166.14748,449.0115,158.90747,444.5651,267.27905,381.8711,385.74127,257.6344,327.05673,440.42017,320.03857,440.0035,383.68378,489.28656,377.6401,486.08936,141.94302,510.07483,140.52107,497.40582,99.79663,543.34406,104.54786,525.6398,144.21231,471.99664,143.1436,472.072,
1761242184881,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.54626,165.4922,448.83224,161.70564,442.37515,266.34573,381.18118,384.92813,256.94684,328.69824,438.5185,320.51755,439.1576,383.81302,489.08893,379.10947,485.09094,142.14368,509.58893,141.23764,497.2378,99.67369,543.887,105.22512,526.0432,142.70819,469.89722,141.64163,468.98758,
1761242184930,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.25166,166.40683,449.1996,161.65707,441.84692,267.0398,381.6311,384.7334,257.19794,328.86453,439.021,320.6789,439.00406,384.07916,488.6569,377.78528,485.22333,142.36194,509.36957,141.19904,497.2324,101.31924,544.19006,105.540344,526.0059,143.72577,470.9829,142.23726,469.75204,
1761242184968,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.51132,165.88986,447.78842,160.46571,441.4533,266.99664,381.4238,384.4944,256.8055,328.6732,439.3592,319.92728,439.4867,383.83215,488.86612,377.34763,485.46402,142.36986,509.47452,140.88576,497.79147,101.06984,544.90045,104.887474,526.6065,144.59953,470.01697,142.59975,468.77936,
1761242185007,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.884995,166.09644,449.78217,159.9792,440.84973,267.03317,381.39612,383.67377,256.5734,329.29767,439.45224,320.229,439.1661,384.61407,488.82083,377.5826,484.7379,141.80814,509.3753,140.31602,496.81793,99.63252,544.04333,104.90161,525.9716,144.18384,471.27243,142.43752,469.34375,
1761242185045,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.16139,165.75162,446.9551,161.01147,440.51007,266.7074,381.11334,383.82587,256.99045,329.0319,438.67883,320.52017,438.74142,384.66364,488.95056,381.87695,487.1026,142.41003,509.25598,141.34932,496.93692,100.434235,544.61676,105.86959,526.1648,144.61337,470.41473,142.95384,469.01825,
1761242185074,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.19939,166.31844,448.28156,158.72232,443.40186,266.7183,380.86197,384.31512,257.06616,327.94916,439.82452,320.50424,439.0996,384.34857,488.9026,380.1844,487.8796,142.44633,509.6792,141.58307,497.5067,100.78043,545.14526,106.161835,527.05493,144.58685,471.30783,142.91644,470.22046,
1761242185133,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.468506,165.88274,448.59265,158.55779,443.12915,266.61813,381.2328,384.21442,256.8438,329.21362,439.11896,320.63547,439.06885,384.88348,488.62817,381.8463,486.83212,144.04684,507.46213,141.7261,496.48105,100.77195,544.2722,106.22277,526.45605,143.97629,471.10968,142.4948,469.73618,
1761242185174,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.0841,165.40144,448.35526,158.95491,443.1772,266.4069,380.83325,384.07608,256.99564,327.2661,439.91968,320.23135,439.04498,384.6183,488.89526,380.55927,487.74048,142.1431,509.24567,142.01137,496.93118,100.43302,543.99084,106.4123,526.83,143.16179,471.08487,141.96962,469.86526,
